state,GDP,Rndrng_Prvdr_State_Abrvtn,Mean_Discharge,Mean_Covered,Mean_Total_Payment,Mean_Medicare_Payment,Medicare_Coverage
DC,144720,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
FL,1116726.8,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
GA,625425.7,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
HI,82535.5,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
ID,85927.8,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
IL,856942.9,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
IN,373781.6,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
IA,196982.9,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
KS,177580.9,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
KY,216865.6,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
LA,232527.8,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
ME,70740,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
MD,410931,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
MA,585150.3,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
MI,520105.3,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
MN,376814.4,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
MS,115123.4,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
MO,330249.9,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
MT,52355.8,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
NE,134580.8,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
NV,172562.6,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
NH,88337.7,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
NJ,620085.9,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
NM,98790,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
NY,1740804.7,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
NC,598915.9,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
ND,54422.9,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
OH,684382.5,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
OK,190063.6,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
OR,247966.7,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
PA,771613.2,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
RI,60770.6,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
SC,245359.5,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
SD,55681.2,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
TN,379007.1,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
TX,1789933.4,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
UT,202133.4,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
VT,34018.6,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
VA,556992.6,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
WA,612969.1,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
WV,76547.9,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
WI,340591.1,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
WY,36330.4,CO,29.79157427937916,109312.56365299335,17935.819257206207,15280.513675166298,0.8519551549911462
AL,230892.1,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
AK,50475.2,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
AZ,382072.3,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
AR,133969.1,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
CA,3020173.4,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
CO,391263.3,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
CT,276223.3,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
DE,75818.6,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
DC,144720,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
FL,1116726.8,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
GA,625425.7,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
HI,82535.5,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
ID,85927.8,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
IL,856942.9,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
IN,373781.6,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
IA,196982.9,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
KS,177580.9,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
KY,216865.6,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
LA,232527.8,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
ME,70740,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
MD,410931,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
MA,585150.3,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
MI,520105.3,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
MN,376814.4,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
MS,115123.4,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
MO,330249.9,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
MT,52355.8,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
NE,134580.8,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
NV,172562.6,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
NH,88337.7,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
NJ,620085.9,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
NM,98790,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
NY,1740804.7,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
NC,598915.9,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
ND,54422.9,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
OH,684382.5,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
OK,190063.6,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
OR,247966.7,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
PA,771613.2,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
RI,60770.6,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
SC,245359.5,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
SD,55681.2,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
TN,379007.1,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
TX,1789933.4,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
UT,202133.4,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
VT,34018.6,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
VA,556992.6,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
WA,612969.1,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
WV,76547.9,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
WI,340591.1,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
WY,36330.4,CT,37.3171270718232,60091.5373038674,18870.839817679556,15676.22044198895,0.8307113299378622
AL,230892.1,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
AK,50475.2,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
AZ,382072.3,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
AR,133969.1,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
CA,3020173.4,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
CO,391263.3,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
CT,276223.3,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
DE,75818.6,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
DC,144720,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
FL,1116726.8,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
GA,625425.7,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
HI,82535.5,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
ID,85927.8,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
IL,856942.9,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
IN,373781.6,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
IA,196982.9,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
KS,177580.9,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
KY,216865.6,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
LA,232527.8,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
ME,70740,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
MD,410931,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
MA,585150.3,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
MI,520105.3,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
MN,376814.4,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
MS,115123.4,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
MO,330249.9,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
MT,52355.8,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
NE,134580.8,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
NV,172562.6,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
NH,88337.7,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
NJ,620085.9,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
NM,98790,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
NY,1740804.7,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
NC,598915.9,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
ND,54422.9,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
OH,684382.5,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
OK,190063.6,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
OR,247966.7,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
PA,771613.2,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
RI,60770.6,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
SC,245359.5,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
SD,55681.2,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
TN,379007.1,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
TX,1789933.4,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
UT,202133.4,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
VT,34018.6,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
VA,556992.6,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
WA,612969.1,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
WV,76547.9,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
WI,340591.1,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
WY,36330.4,DC,35.299307958477506,110420.25830449827,25532.423546712802,19320.246833910034,0.7566945926054653
AL,230892.1,DE,45.80507131537242,49654.741980982566,16025.29296354992,13095.0735340729,0.817150336275168
AK,50475.2,DE,45.80507131537242,49654.741980982566,16025.29296354992,13095.0735340729,0.817150336275168
AZ,382072.3,DE,45.80507131537242,49654.741980982566,16025.29296354992,13095.0735340729,0.817150336275168
AR,133969.1,DE,45.80507131537242,49654.741980982566,16025.29296354992,13095.0735340729,0.817150336275168
CA,3020173.4,DE,45.80507131537242,49654.741980982566,16025.29296354992,13095.0735340729,0.817150336275168
CO,391263.3,DE,45.80507131537242,49654.741980982566,16025.29296354992,13095.0735340729,0.817150336275168
CT,276223.3,DE,45.80507131537242,49654.741980982566,16025.29296354992,13095.0735340729,0.817150336275168
DE,75818.6,DE,45.80507131537242,49654.741980982566,16025.29296354992,13095.0735340729,0.817150336275168
DC,144720,DE,45.80507131537242,49654.741980982566,16025.29296354992,13095.0735340729,0.817150336275168
